mutational_propensity	cancer_type	gene	variant	Immune_cell_type	Beta_value	Weak	WeakFDR	P	FDR
MP3	UCEC	EDIL3	SCNAs	Mast_Cells_Resting	-34.5671518267946	6.75986328126399E-05	0.000391360505757	0.001281017417518	0.008806994745438
MP3	UCEC	EDIL3	SCNAs	B_Cells_Memory	-49.6092436160931	0.002416685093785	0.007818687068127	0.009091074535061	0.040601467497725
MP3	UCEC	EDIL3	SCNAs	T_Cells_CD8	26.614179157873	0.001688288864233	0.008281994340074	0.002464050681365	0.013552278747506
MP3	UCEC	EDIL3	Somatic_Nsy_mutations	Macrophages_M1	49.0529076667707	0.003752995486729	0.018319424843487	0.032835826936857	0.089647019573641
MP3	UCEC	EDIL3	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	26.1223548411989	0.012614328988425	0.026615946919767	0.029463048083382	0.055688398575184
MP4	UCEC	EDNRB	SCNAs	T_Cells_CD8	19.6410605866564	0.025996691470772	0.038355774301139	0.036207318807742	0.057711167131448
MP3	UCEC	EEF1G	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	31.0336071899511	0.030311498324009	0.053199772568669	0.043564491879973	0.073461692189759
MP6	pan-cancer	EEF2	Somatic_Nsy_mutations	Macrophages_M1	36.7857165907573	0.000205375108419	0.002361813746815	0.005430898716677	0.061693085579342
MP6	pan-cancer	EEF2	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	34.0554649344989	0.000687370030211	0.002258501527835	0.007298681658602	0.033573935629569
MP5	pan-cancer	EFCAB5	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	109.533851208423	0.007426152127183	0.016888507256981	0.008859542512041	0.02409041251694
MP5	pan-cancer	EFCAB5	Somatic_Nsy_mutations	Macrophages_M1	125.15199216117	0.007839959166362	0.053923621583272	0.011249232037655	0.088118984294961
MP2	pan-cancer	EGFLAM	TSS_methylation	Neutrophils	-62.1615453724874	0.000144623077776	0.000340331919343	0.029902462775853	0.071072100586721
MP3	pan-cancer	EHD4	SCNAs	Macrophages_M0	-40.8447765183794	0.0157252519424	0.029722573922125	0.020318885642409	0.042874333739918
MP5	pan-cancer	EID3	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	79.3663883125249	0.000480674861118	0.001785450822543	0.00088981312252	0.005120965317357
MP6	pan-cancer	EIF3D	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	34.9988456323606	1.70051092991454E-05	0.000144095926166	0.000613891878418	0.008985144765937
MP3	UCEC	EIF4E1B	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	23.4442083415879	0.016140453319916	0.031040896730329	0.045396462482041	0.075078764874145
MP5	pan-cancer	EIF4G1	Somatic_Nsy_mutations	Macrophages_M1	115.760387124301	0.008189923326382	0.054989485191419	0.0122102493683	0.090612903206858
MP5	pan-cancer	EIF4G1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	69.0964041240733	8.92895601594628E-05	0.000484224153172	0.000251073573897	0.001896035439712
MP1	UCEC	EIF4G1	SCNAs	T_Cells_Follicular_Helper	25.8094672834784	0.000114075660965	0.004981303862131	0.000942494145406	0.026909470677258
MP1	UCEC	EIF4G1	SCNAs	T_Cells_CD8	23.1324546755982	0.001495454003883	0.00669428184542	0.002776533676391	0.01627093620696
MP1	UCEC	ELOVL4	TSS_methylation	T_Cells_CD8	24.1053529446222	0.004094377212526	0.024702585026799	0.006350553655513	0.086421679476107
MP5	UCEC	EMILIN2	Somatic_Nsy_mutations	Macrophages_M1	109.417239777836	0.032716232964055	0.068624293534359	0.044378851428562	0.088757702857124
MP4	COAD	EMILIN3	SCNAs	B_Cells_Memory	-77.4919140813088	0.001848974438612	0.0152552345437	0.008207529286487	0.07740659448221
MP4	COAD	EMILIN3	SCNAs	Macrophages_M1	49.9553078781003	0.007530532373475	0.030122129493899	0.015684643761828	0.099071461735671
MP4	COAD	EMILIN3	SCNAs	Neutrophils	110.285450858644	0.008670004476414	0.024771441361184	0.013487802561192	0.04236127159692
MP2	pan-cancer	EMP2	TSS_methylation	Neutrophils	-54.1417457073435	3.03614896046876E-05	0.000244212712267	0.030815598136218	0.071072100586721
MP3	pan-cancer	ENO2	Somatic_Nsy_mutations	T_Cells_CD4_Memory_Activated	97.3570236467651	0.001267159265393	0.010770853755844	0.010594321898667	0.077187202404573
MP5	pan-cancer	ENOPH1	Somatic_Nsy_mutations	T_Cells_CD8	30.608178097039	0.00041311351137	0.016642572886601	0.002060863546212	0.086732232780726
MP5	pan-cancer	ENOPH1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	88.4780391481179	0.026618247515708	0.046051201223495	0.032232212090258	0.060195257016243
MP6	UCEC	ENPEP	SCNAs	Mast_Cells_Resting	-20.620407917356	0.000132503907583	0.000866250020987	0.011878000073801	0.074155739345104
MP6	UCEC	ENPEP	Somatic_Nsy_mutations	Macrophages_M1	118.220890155605	0.006113476299177	0.022061675340509	0.009136584998213	0.047396034678231
MP6	pan-cancer	ENPP3	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	31.7733651000281	0.005382420295303	0.011554262233917	0.032088124731717	0.072763212419809
MP6	pan-cancer	ENPP6	TSS_methylation	Neutrophils	-44.7776501529137	6.57759422111945E-07	4.02456221579019E-06	0.014742087162081	0.049868999915606
MP6	pan-cancer	ENPP6	TSS_methylation	Mast_Cells_Activated	-19.2665502402386	1.49107474028201E-05	0.000159758007887	0.018560101377293	0.073508209789936
MP6	pan-cancer	ENPP6	TSS_methylation	Eosinophils	-142.109153409953	1.66222550164679E-05	0.0001004587102	0.019617184989682	0.061216617812143
MP5	pan-cancer	EP300	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	80.058364185955	0.043696335482079	0.071641666313641	0.053384508724153	0.091648152882848
MP3	pan-cancer	EPHA10	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	48.0503610662118	0.002259393449519	0.007201816620342	0.008885729707174	0.028569405851608
MP3	pan-cancer	EPHA10	Somatic_Nsy_mutations	B_Cells_Memory	-76.2213342840141	0.004413969766742	0.045022491620773	0.012768308558513	0.094755664223185
MP6	pan-cancer	EPHX1	TSS_methylation	Neutrophils	-39.3656194004487	1.06279891718214E-06	4.42832882159227E-06	0.03038086018418	0.049898064856623
MP6	pan-cancer	EPHX1	TSS_methylation	Mast_Cells_Activated	-19.3648338960708	0.000205704560466	0.000593378539806	0.042511382810534	0.073508209789936
MP6	pan-cancer	EPHX1	TSS_methylation	Eosinophils	-120.984856359742	1.27509872993159E-05	0.0001004587102	0.035454173519477	0.061216617812143
MP3	pan-cancer	EPHX2	Somatic_Nsy_mutations	B_Cells_Memory	-87.9604328844535	0.007145853990434	0.049110217231915	0.015147450755099	0.094755664223185
MP5	UCEC	EPRS	Somatic_Nsy_mutations	Macrophages_M1	100.820156041297	0.005344258530079	0.022811111413583	0.010997824345176	0.04203612860823
MP5	UCEC	EPRS	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	42.1839556351849	0.000932109196017	0.004858266112574	0.003705292714112	0.017703065189648
MP1	UCEC	ERAP2	SCNAs	T_Cells_Follicular_Helper	27.7428235291751	0.000350770408371	0.005122976292179	0.001726564611074	0.026909470677258
MP1	UCEC	ERAP2	SCNAs	Mast_Cells_Resting	-44.7155487128509	0.009608187052503	0.028606193269953	0.015865695125111	0.069280202046318
MP1	UCEC	ERAP2	SCNAs	T_Cells_CD8	20.8193395055473	0.00040701646491	0.00359008764105	0.001159544128791	0.015741149446521
MP5	UCEC	ERCC4	Somatic_Nsy_mutations	Macrophages_M1	143.407996501477	0.015553678370792	0.043526082142052	0.019002194108242	0.055396226891825
MP5	UCEC	ERCC4	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	58.9570664656568	0.003482684912397	0.011302298206271	0.005526099761907	0.022104399047626
MP5	UCEC	ERG	Somatic_Nsy_mutations	Macrophages_M1	67.0955758412884	0.001048141835044	0.009952258753591	0.009634614994688	0.039497242568024
MP6	UCEC	ERMAP	Somatic_Nsy_mutations	Macrophages_M1	59.6786207491426	0.010769538754393	0.031349493430016	0.035812789448118	0.08893176940836
MP6	UCEC	ESPL1	Somatic_Nsy_mutations	Macrophages_M1	80.066273589247	0.009764199594236	0.029470129684422	0.020511240657263	0.066762077433445
MP6	UCEC	ESPL1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	30.5028802761791	0.000937385288954	0.005984844537168	0.006313729660676	0.050971553868178
MP1	pan-cancer	ESRRA	SCNAs	Macrophages_M1	-19.643279162479	0.000142132780789	0.002301632167045	0.0236843762717	0.070771575011431
MP4	UCEC	ETAA1	SCNAs	T_Cells_Follicular_Helper	22.7742585596986	0.013131524692279	0.035493805091417	0.039388152723381	0.084403184407245
MP4	UCEC	ETAA1	SCNAs	T_Cells_CD8	10.0818712156042	2.00931092289633E-05	0.00057389430422	0.005613462869828	0.017421091664982
MP3	pan-cancer	EVX1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	32.7800888546608	0.0025149386312	0.007544815893601	0.024302335577755	0.047669965940982
MP3	UCEC	EXD3	SCNAs	Mast_Cells_Resting	-42.6521481319871	0.025282337537758	0.037368279712739	0.047019694604802	0.074958933427946
MP2	pan-cancer	EXOC3	TSS_methylation	Neutrophils	-61.4980032040968	0.000182078886726	0.00039688162867	0.033736517634672	0.071072100586721
MP6	BRCA	EYA1	SCNAs	Macrophages_M2	-15.311886597547	0.016769936947732	0.016769936947732	0.054721885571292	0.054721885571292
MP6	BRCA	EYA1	SCNAs	T_Cells_Follicular_Helper	30.2379712188238	0.000373733354171	0.001121200062514	0.023747172765319	0.035620759147979
MP2	pan-cancer	FABP6	TSS_methylation	Neutrophils	-58.8543954067896	3.70978776661627E-05	0.000244212712267	0.023320742151716	0.071072100586721
MP2	pan-cancer	FADS2	TSS_methylation	Neutrophils	-193.726263833424	0.051318693130786	0.055167595115595	0.075846330729435	0.099653651208396
MP6	pan-cancer	FAHD1	TSS_methylation	Mast_Cells_Activated	-18.8778681113988	8.55620003136188E-05	0.00035650833464	0.035079327561393	0.073508209789936
MP6	pan-cancer	FAHD1	TSS_methylation	Eosinophils	-174.754228293895	0.001883334136755	0.002568182913756	0.053296146062721	0.081781254367016
MP6	pan-cancer	FAHD1	TSS_methylation	Neutrophils	-57.0289598818304	0.000535095276726	0.000757210297254	0.043157901892886	0.06224697388397
MP5	pan-cancer	FAM105A	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	55.7920087711385	0.00066348010379	0.002398735759856	0.002101441690675	0.009117023950315
MP5	UCEC	FAM114A1	Somatic_Nsy_mutations	Macrophages_M1	116.578163841331	0.030722768912928	0.06523847225955	0.03989492976772	0.084982165700473
MP5	UCEC	FAM114A1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	57.6796394693415	0.031606843677673	0.06471877514952	0.038218367199898	0.076436734399795
MP5	COAD	FAM135B	Somatic_Nsy_mutations	Macrophages_M1	44.1575415576954	0.002582297612517	0.014437765271678	0.01733563159141	0.051964106709982
MP3	pan-cancer	FAM13C	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	69.1837103560894	0.011705701638714	0.0214657656319	0.019669180269887	0.041390535530708
MP1	pan-cancer	FAM153A	SCNAs	Mast_Cells	24.8363860504676	0.003508048346854	0.011063844786231	0.014530169283022	0.057651961993924
MP1	pan-cancer	FAM153A	SCNAs	Macrophages_M2	10.2325934970901	9.71195549179225E-05	0.001085973204991	0.004658400656463	0.038915889606879
MP1	pan-cancer	FAM153A	SCNAs	Mast_Cells_Resting	24.4356813746984	0.001326560930506	0.004532416512561	0.009212379662945	0.039544286432549
MP1	pan-cancer	FAM153A	SCNAs	Macrophages_M0	-10.1763132785987	1.34125273716433E-05	0.000183304540746	0.002631957240968	0.02490236466454
MP1	pan-cancer	FAM153A	SCNAs	Macrophages_M1	-40.9303367212184	0.005837711978885	0.014328067625184	0.019630669011304	0.065258710497036
MP3	UCEC	FAM160A1	SCNAs	Mast_Cells_Resting	-44.4813047133312	0.000211977343805	0.00093270031274	0.001115022453991	0.008760890709929
MP3	UCEC	FAM160A1	SCNAs	T_Cells_CD8	40.5363009654988	0.013915927759733	0.03189066778272	0.011510965674232	0.028129879186448
MP3	UCEC	FAM160A1	SCNAs	Dendritic_Cells_Activated	-57.425393754771	0.000502024209285	0.013805665755349	0.003275282109946	0.09315717344224
MP3	UCEC	FAM160A1	SCNAs	T_Cells_Follicular_Helper	37.9267147807932	0.000439222690256	0.006039311991015	0.00072270406263	0.009937180861162
MP3	UCEC	FAM160A1	SCNAs	B_Cells_Memory	-56.3131682026882	0.001308009552977	0.004507267663488	0.004473075107567	0.035145590130882
MP3	UCEC	FAM160A1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	28.0774048286734	0.01193724735511	0.026323160834346	0.024027921153902	0.048658181214748
MP3	UCEC	FAM161A	SCNAs	Mast_Cells_Resting	-41.8946504254235	0.006589956762676	0.013179913525353	0.016999078361095	0.035959588840778
MP3	UCEC	FAM161A	SCNAs	T_Cells_CD8	19.4622960816	0.000297378259663	0.004190360154614	0.001730775937588	0.01200298027995
MP3	UCEC	FAM161A	SCNAs	B_Cells_Memory	-38.2812444744081	0.000954239234824	0.004411106309557	0.00938611055228	0.040601467497725
MP3	UCEC	FAM161A	SCNAs	T_Cells_Follicular_Helper	32.8089210851117	0.004862955575111	0.022288546385926	0.008101586668128	0.036639045077906
MP3	UCEC	FAM161A	Somatic_Nsy_mutations	Macrophages_M1	73.5576880925855	0.009624786341723	0.030059301727581	0.024428917210135	0.078369200059703
MP3	UCEC	FAM161A	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	28.2996451213527	0.00186683480451	0.007297626963083	0.005456476012186	0.019968380299915
MP5	UCEC	FAM169A	Somatic_Nsy_mutations	Macrophages_M1	176.050587310228	0.035284742137571	0.072249710091217	0.037293069582066	0.082235999591222
MP6	pan-cancer	FAM169A	SCNAs	Macrophages_M1	-42.0847835313658	3.42215064507451E-05	0.000342215064507	0.000987196188831	0.017581648322767
MP6	pan-cancer	FAM169A	SCNAs	Mast_Cells	32.7591236118231	0.000765614682755	0.013150722502933	0.004485743474323	0.082066077478621
MP6	pan-cancer	FAM169A	SCNAs	Mast_Cells_Resting	30.7003176876507	8.0750959568197E-05	0.001414980824779	0.001461217471212	0.029764961599401
MP1	BRCA	FAM169B	SCNAs	T_Cells_Follicular_Helper	-47.4494418207704	0.01989600849162	0.025580582346368	0.039630857754224	0.059446286631336
MP4	pan-cancer	FAM172A	SCNAs	Mast_Cells_Resting	16.995202939888	4.22504838008405E-06	4.01379596107984E-05	0.004776722636469	0.04537886504646
MP4	pan-cancer	FAM172A	SCNAs	Mast_Cells	15.9873557031832	7.42403875867691E-06	0.000141056736415	0.004849449177848	0.059320549868599
MP4	pan-cancer	FAM172A	SCNAs	Macrophages_M1	-27.0324861787922	6.88779114513067E-05	0.000654340158787	0.008935746868789	0.084889595253491
MP1	pan-cancer	FAM178B	SCNAs	Mast_Cells	24.9754195271208	0.005731310873997	0.01639421482562	0.020478282674492	0.074083199087132
MP1	pan-cancer	FAM178B	SCNAs	Mast_Cells_Resting	21.6304861660332	0.000554820187389	0.00296708187169	0.007640385992267	0.036650509359129
MP1	pan-cancer	FAM178B	SCNAs	Macrophages_M1	-36.400684745082	0.003166771542649	0.009987510249894	0.016221773843297	0.055424393964597
MP2	pan-cancer	FAM181B	TSS_methylation	Neutrophils	-66.8892845277318	0.000217350981278	0.000452894335437	0.026521716546011	0.071072100586721
MP3	UCEC	FAM189B	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	23.2923311024382	0.003509052732779	0.012574105625792	0.016141565404266	0.037017989993784
MP5	UCEC	FAM198A	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	40.6276498858434	0.00133508250124	0.00594456104154	0.005284863092455	0.021827588858861
MP5	UCEC	FAM198A	Somatic_Nsy_mutations	Macrophages_M1	130.201517978449	0.046238977931536	0.085148464010608	0.053534112522323	0.0969249195141
MP5	pan-cancer	FAM69A	Somatic_Nsy_mutations	T_Cells_CD8	27.1446375079348	0.000289908369203	0.013625693352554	0.002152927764061	0.086732232780726
MP5	pan-cancer	FAM69A	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	48.4379031847275	0.000216427106821	0.000924734001872	0.001240766189722	0.006361746645485
MP2	pan-cancer	FAM71D	TSS_methylation	Neutrophils	-55.3115342078906	5.23403926783566E-05	0.000268541611507	0.033345479338507	0.071072100586721
MP2	pan-cancer	FAM81A	TSS_methylation	Neutrophils	-148.31450114636	0.012160083520796	0.014131988956601	0.031141898734028	0.071072100586721
MP2	pan-cancer	FAM92B	TSS_methylation	Neutrophils	-60.1582000352729	5.98670205902249E-05	0.000268541611507	0.02500511865465	0.071072100586721
MP1	UCEC	FAM98A	SCNAs	T_Cells_CD8	11.0629602241786	0.004714399867651	0.015439659566557	0.040132537061646	0.079728609047469
MP4	UCEC	FANCC	SCNAs	T_Cells_Follicular_Helper	36.4023817702581	0.006901811640325	0.027007089027357	0.011004173088128	0.059087377738836
MP4	UCEC	FANCC	SCNAs	T_Cells_CD8	20.781288782374	0.000369421635661	0.001749891958393	0.000847993942128	0.009580417340203
MP4	UCEC	FANCC	SCNAs	T_Cells_Follicular_Helper	36.4023817702581	0.006901811640325	0.027007089027357	0.011004173088128	0.059087377738836
MP4	UCEC	FANCC	SCNAs	T_Cells_CD8	20.781288782374	0.000369421635661	0.001749891958393	0.000847993942128	0.009580417340203
MP4	UCEC	FANCC	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	35.3815869664858	0.036245345368302	0.058722841973833	0.049016055028468	0.092652299139177
MP4	UCEC	FANCC	Somatic_Nsy_mutations	Macrophages_M1	51.6688066163387	0.001206408386946	0.008548162110165	0.007968044872235	0.073045113408698
MP5	UCEC	FAT3	Somatic_Nsy_mutations	Macrophages_M1	146.87714315798	0.001886458633738	0.012564369749469	0.003015147402172	0.028990291434668
MP5	UCEC	FAT3	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	56.247162605139	4.48086756072777E-05	0.000642257683704	0.000203082377604	0.004330742004682
MP6	UCEC	FBF1	Somatic_Nsy_mutations	Macrophages_M1	47.0922787769009	0.001747038363352	0.010000288562633	0.020979077679892	0.0668259919096
MP1	UCEC	FBN2	SCNAs	T_Cells_Follicular_Helper	29.148244558904	0.017435196544892	0.049652407551757	0.03256769256514	0.092747124478985
MP1	UCEC	FBN2	SCNAs	T_Cells_CD8	18.8635252192386	0.006244562432377	0.017042451638361	0.013173358966926	0.043142750616683
MP1	UCEC	FBN2	SCNAs	Mast_Cells_Resting	-24.9711228795682	0.000997428191661	0.007413091265676	0.008368098169144	0.052849620259889
MP1	UCEC	FBN2	SCNAs	B_Cells_Memory	-36.7055035118219	0.013035995495916	0.037949231332554	0.02599952574084	0.092052374920272
MP1	UCEC	FBXO38	SCNAs	T_Cells_CD8	13.7945772205396	0.00678882874413	0.017548924770242	0.027665503719242	0.065894199767649
MP3	UCEC	FBXO5	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	20.2741540336941	0.000207053590971	0.001548400767263	0.005049897336931	0.019740507771639
MP4	UCEC	FBXW11	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	18.4510076075631	1.32268161763092E-05	0.000186377864303	0.001458282000942	0.026979128662495
MP1	UCEC	FCGBP	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	20.9649880972757	0.000474059834108	0.003153949099815	0.004984464288588	0.062489441479213
MP1	UCEC	FCGBP	Somatic_Nsy_mutations	T_Cells_CD8	14.3043344330665	0.000122580784722	0.006374200805525	0.001789757618102	0.090644812753865
MP3	UCEC	FCRL3	Somatic_Nsy_mutations	Macrophages_M1	50.4764228119737	0.000200432929199	0.003337734612286	0.00601364828414	0.054439342361687
MP3	UCEC	FCRL3	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	44.0537748419131	0.05389252045951	0.080810443472278	0.052829381719429	0.080412864210104
MP4	UCEC	FCRL5	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	17.9209636447987	0.002207686552204	0.007128987824827	0.024605224130317	0.075411347330997
MP2	pan-cancer	FCRLA	TSS_methylation	Neutrophils	-63.7794155547503	6.2192512502772E-05	0.000268541611507	0.019964000878125	0.071072100586721
MP3	UCEC	FEZF1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	28.5044128013483	0.013765474635501	0.027854842791838	0.026106625895243	0.050541724956489
MP2	pan-cancer	FGB	TSS_methylation	Neutrophils	-51.3794118533106	3.46961403339176E-05	0.000244212712267	0.039252536068681	0.073423334706228
MP1	pan-cancer	FGF12	SCNAs	Mast_Cells	21.4975107093968	5.37988462701878E-05	0.000406798325726	0.001347623979436	0.011294673633005
MP1	pan-cancer	FGF12	SCNAs	Mast_Cells_Resting	37.0167572153817	0.011338024278005	0.024871364216807	0.021280826146417	0.067116451692547
MP6	pan-cancer	FGFR1OP2	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	43.0171721514351	0.00932436430929	0.017871698259472	0.026440868756326	0.066365024008746
MP2	pan-cancer	FGFR3	TSS_methylation	Neutrophils	-57.987085126416	0.000129381131536	0.000317084327546	0.037160018482528	0.071907058040626
MP1	pan-cancer	FGFR4	SCNAs	Mast_Cells	21.0035113262897	0.001015290937859	0.004306233977817	0.009655459564241	0.043985982459318
MP1	pan-cancer	FGFR4	SCNAs	Macrophages_M1	-40.27986902422	0.007689392826895	0.017196278503784	0.024741282321069	0.070771575011431
MP1	pan-cancer	FGFR4	SCNAs	Mast_Cells_Resting	19.5565144512812	0.000133555464393	0.001375923447141	0.004844219137368	0.028688231703415
MP1	pan-cancer	FGFR4	SCNAs	Macrophages_M0	-9.93678297979798	2.21910340950735E-05	0.000248136108518	0.003797013033868	0.033359471654698
MP1	pan-cancer	FGFR4	SCNAs	Macrophages_M2	9.48352833831881	6.26728950350508E-05	0.001085973204991	0.005112746059734	0.039304235334208
